LAT,LON,SENSOR_ID,FP_ID,LOC_ID,FROM_DATETIME,TO_DATETIME
37.1404057850978,-8.63541277004578,PI040298AD5I212668,2187,Dp4ZyYkwhh1534872315473,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404057850978,-8.63541277004578,PI040298AD5I214003,3757,tiSvZU4Xv81534872148273,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404057850978,-8.63541277004578,PI040298AD5I214059,33A1,JGZlQjZxb61534871984747,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404057850978,-8.63541277004578,PI040298AD5I207989,676F,sWnfofyy9K1534871826986,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402362148764,-8.63543014896242,PI040298AD5I213444,3136,2qkTIALEHg1534871175465,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402325549045,-8.63535344442288,PI040298AD5G202636,4176,qpjvoVkime1534870667080,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403760428248,-8.63521370227103,PI040298AD5I209489,59F0,D0zqgju1ho1534870198551,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403760428248,-8.63521370227103,PI040298AD5I210900,63B0,cBFdbKbHoV1534869946829,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402968501519,-8.63518289704768,PI040298AD5I210985,0F48,Q4lXEbWcrK1534869086737,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403152508821,-8.63510936988484,PI040298AD5I213967,0F04,v9vbFeB7vf1534868821800,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403152508821,-8.63510936988484,PI040298AD5G205297,716B,8c3gu0NhT61534868334994,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403152508821,-8.63510936988484,PI040298AD5I213432,316E,3hYvj31drJ1534868180078,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401846700159,-8.63503453068209,PI040298AD5I212109,5FA9,xc0XeoFooL1534867802196,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401846700159,-8.63503453068209,PI040298AD5I213531,608E,pQXMgrvKtg1534867440980,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401846700159,-8.63503453068209,PI040298AD5I212148,34A3,MPOlzrTRqG1534867267756,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401846700159,-8.63503453068209,PI040298AD5I211178,1099,ub684UMsBv1534867121078,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402361987727,-8.63487013093514,PI040298AD5I213075,4AE2,qAReUss1XH1534866678673,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402361987727,-8.63487013093514,PI040298AD5I214030,5FFA,YOQhXfzyzk1534866511713,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402361987727,-8.63487013093514,PI040298AD5I214088,5738,JZ9TXxrjPj1534866346770,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394273161197,-8.63513556594081,PI040298AD5I212913,A4F9,jOdiVCQTJT1533051347156,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394273161197,-8.63513556594081,PI040298AD5I213076,91AA,JNuengmuMj1533050904745,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398404525955,-8.63566548562686,PI040298AD5I212141,35E2,HF0Z1gIeVp1534850507740,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1400463052534,-8.63509280903325,PI040298AD5I213128,61DB,aJ6E8KbOnk1534851640535,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398819704364,-8.63526069498754,PI040298AD5I213420,392B,mDOSxUTaS01534849950866,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399606587496,-8.63466836005483,PI040298AD5I212110,6074,slb8cR0rGB1534848896696,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398819704364,-8.63526069498754,PI040298AD5I211083,3A30,eG9zvVzB7z1534849663856,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394531703043,-8.63081180162469,PI040298AD5I206247,5991,oQPpcXdSeR1531387325357,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1395966152931,-8.63483458349286,PI040298AD5I209484,59FF,MGS0mfmt4q1533054943296,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1396330421975,-8.63564754770685,PI040298AD5I208065,6B0C,RCVIV2w6qr1533057202798,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391365802972,-8.63520434280467,PI040298AD5I209872,6F72,fOsHPssg8T1533047994390,2019-05-01 07:40:53,2019-07-30 07:40:53
